text_filtered,label
f.b.i. go knock political troublemakers f.b.i. question demonstrator effort forestall violent protest republican convention,0
sybase look ahead rfid database mobile software company set reveal detail update flagship product outline rfid plan,3
nanotech funding grow \$8.6 billion spending research double year grow come private sector,3
gateway land retailer shelf company set sell desktop compusa shelf provide competition hp,3
cardinal ride rolen scott rolen homer twice nl player reach 100 rbi season st. louis cardinals down atlanta braves 10 4 sunday night,1
brave hum braves general manager john schuerholz shuffle deck usual past offseason doubt high challenge make season sweet,1
tibet second holy monk make rare lhasa visit reuters reuters tibet second holy monk panchen\lama visit lhasa rare trip himalayan region\by live buddha selection 1995 marred by\controversy exiled dalai lama choose boy,0
greek duo miss drug hear kostas kenteris katerina thanou fit attend hearing miss drug test,0
package prompt embassy alert unidentified substance send embassy malaysian capital kuala lumpur lead security scare,0
fear internet anonymity tools ziff davis ziff davis lot good reason net anonymity,3
time linux vendors protect user ziff davis ziff davis opinion time linux vendor follow red hat lead offer patent infringement protection customer,3
self healing tech boost ibm yield ziff davis ziff davis design let processor adjust dynamically response problem system demand human intervention chip morph technology help ibm demand good chip,3
emergency defer maldives debate parliamentary session begin monday maldives postpone indefinitely,0
tiger reject sri lanka counter proposal revive talk afp afp sri lanka tamil tiger rebel say spurn new government proposal revive peace talk give self rule peacebroker norway set try jumpstart negotiation,0
google auction easy tell bid bet competition combine suspense strategy countless brave soul hope buy small piece google auction week,2
suspicious powder found u.s. embassy malaysia kuala lumpur reuters suspicious white powder find envelope arrive u.s. embassy malaysia staff member quarantine embassy official police say monday letter deliver suspicious powder say embassy spokesman kuala lumpur powder send testing,0
nikkei hit 3 mth closing low tokyo reuters tokyo nikkei average fall 0.65 percent fresh month closing low monday crude oil price hit record high asian trading hour cloud outlook global economy,2
dimarco riley ryder cup team ap ap hal sutton good idea kind u.s. team ryder cup change final round pga championship,1
chinese dig villager bury landslide deadly typhoon canadian press canadian press shanghai china ap villager eastern province dig farm tool monday search 24 people miss massive landslide unleash typhoon rananim blame 115 death bad storm hit china seven year,0
americans appear kabul trial second hearing trial americans accuse torture run jail begin kabul,0
stock fall oil hits high singapore reuters exporter lead fall asian share monday oil price set new high near \$47 datum show u.s. trade deficit widen record raise fresh concern health world large economy,2
stock fall oil hits high reuters reuters exporters lead fall asian shares\on monday oil price set new high near 36;47 datum showing\the u.s. trade deficit widen record raise fresh concern\about health world large economy,2
israel turn heat palestinian hunger strike reuters reuters israel declare psychological war on\hunger strike palestinian prisoner monday say it\would barbecue meat outside cell try break their\will,0
chinese salesman gun thailand restive south afp afp chinese travel salesman gun southern thailand separatist violence claim 275 life start year official say,0
israel turn heat palestinian hunger strike jerusalem reuters israel declare psychological war hunger strike palestinian prisoner monday say barbecue meat outside cell try break,0
iranian economic reform falter iranian parliament vote key part reform plan aim open economy foreign investment,2
space age sport gps invade recreational sport clear sky signal beam earth satellite find hilly run trail kayak ocean green fairway try fade 230 yard drive wind,2
eye tired musical alert ease computer user 146;s day sound computer emit chime e mail arrive heraldic swish start windows,2
money raiser 2004 146;s initial offering fall short inhibitex inc. set term initial public offering march think conservative expect share sell \$10 \$12 apiece,2
internet publishing attract academic baltimore manuel llinas know career stake young scientist finish work eye catch paper genome parasite cause malaria lab director face critical decision submit article publication,2
computer multiple personality jury computer truly intelligent question multiple personality matter software,2
paint bleak rolling stones hire write theme song year red sox group overhaul classic instead quot;satisfaction quot quot;separation quot matter hard try sox separation quest spot wild card race,1
146;s short confidence case convincingly half swing tapper pitcher final seemingly endless series run loss red sox orlando cabrera want fan believe futile swing week incarnation,1
prong opt world cup names chris pronger st. louis blues pull world cup hockey yesterday undisclosed injury replace canadian team jay bouwmeester florida panthers pronger decision come week canadian team open training camp team practice time friday ottawa,1
